img_url,artist,title,time,type,year,month,day,img_arr
https://image.bugsm.co.kr/album/images/170/204451/20445126.jpg,Çý¶õ,±â´Ù·Á,2022.01.14,½Ì±Û,2022,1,14,"[[[ 0  0  0]
  [ 0  0  0]
  [ 2  2  2]
  ...
  [13 18 17]
  [16 18 18]
  [15 17 17]]

 [[ 0  0  0]
  [ 2  2  2]
  [ 2  2  2]
  ...
  [12 17 16]
  [10 12 12]
  [11 13 13]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [13 15 15]
  [13 15 15]
  [14 16 16]]

 ...

 [[ 3  5  5]
  [ 2  4  4]
  [ 1  6  5]
  ...
  [ 7  5  4]
  [ 5  4  0]
  [ 5  4  0]]

 [[ 0  5  4]
  [ 0  5  4]
  [ 3  5  5]
  ...
  [ 5  4  0]
  [ 2  3  0]
  [ 4  5  1]]

 [[ 0  4  3]
  [ 0  5  4]
  [ 3  5  5]
  ...
  [ 6  5  1]
  [ 4  5  1]
  [ 6  7  3]]]"
https://image.bugsm.co.kr/album/images/170/204451/20445111.jpg,ÀÌ±Ô¶ó,¿ì¸® Çì¾îÁö´Ù ¸øÇØ,2022.01.14,½Ì±Û,2022,1,14,"[[[176 168 155]
  [178 170 157]
  [178 168 158]
  ...
  [157 147 137]
  [158 149 139]
  [156 147 137]]

 [[170 162 149]
  [171 163 150]
  [174 164 154]
  ...
  [157 147 137]
  [156 147 137]
  [156 147 137]]

 [[174 165 152]
  [174 165 152]
  [176 164 154]
  ...
  [157 147 137]
  [157 148 138]
  [157 148 138]]

 ...

 [[180 171 161]
  [175 166 156]
  [179 171 158]
  ...
  [137 127 120]
  [138 131 122]
  [134 128 117]]

 [[178 169 159]
  [185 176 166]
  [189 181 168]
  ...
  [135 125 118]
  [132 125 116]
  [129 122 113]]

 [[178 169 159]
  [187 178 168]
  [189 181 168]
  ...
  [147 137 130]
  [145 138 129]
  [143 136 127]]]"
https://image.bugsm.co.kr/album/images/170/204450/20445083.jpg,µ¿È­,I,2022.01.14,½Ì±Û,2022,1,14,"[[[253 249 244]
  [255 251 246]
  [254 251 246]
  ...
  [233 230 252]
  [230 225 252]
  [233 230 255]]

 [[255 251 246]
  [254 251 246]
  [255 252 248]
  ...
  [234 230 255]
  [231 228 254]
  [227 224 250]]

 [[254 251 247]
  [254 253 249]
  [254 255 253]
  ...
  [227 223 252]
  [230 226 255]
  [231 227 255]]

 ...

 [[255 239 242]
  [251 234 237]
  [255 233 238]
  ...
  [253 252 254]
  [251 253 253]
  [252 254 254]]

 [[255 242 244]
  [253 236 239]
  [254 232 237]
  ...
  [253 253 253]
  [254 254 254]
  [254 254 254]]

 [[255 242 244]
  [254 237 240]
  [254 232 237]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
https://image.bugsm.co.kr/album/images/170/204450/20445002.jpg,·¯ºê¿¢½ºÅ×·¹¿À(Love X Stereo),All3,2022.01.14,½Ì±Û,2022,1,14,"[[[253  18 162]
  [255  20 164]
  [254  18 166]
  ...
  [255 112 191]
  [255 113 192]
  [255 113 192]]

 [[255  19 166]
  [255  19 166]
  [254  18 165]
  ...
  [255 113 192]
  [255 113 192]
  [255 113 192]]

 [[253  19 167]
  [253  20 166]
  [254  21 167]
  ...
  [255 113 192]
  [255 113 192]
  [255 113 192]]

 ...

 [[254 136 189]
  [255 137 188]
  [255 137 186]
  ...
  [255 249  18]
  [255 251  19]
  [255 251  19]]

 [[254 136 185]
  [254 136 185]
  [255 139 186]
  ...
  [252 247  18]
  [252 247  18]
  [252 247  18]]

 [[255 137 185]
  [255 137 185]
  [255 139 186]
  ...
  [255 251  22]
  [255 250  21]
  [255 250  21]]]"
https://image.bugsm.co.kr/album/images/170/204449/20444985.jpg,±è¹ÎÁ¤,ÇÏ´Ã»ö,2022.01.14,½Ì±Û,2022,1,14,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 254]
  [255 254 250]
  [255 254 249]
  ...
  [255 252 244]
  [255 254 251]
  [255 255 254]]

 [[255 255 252]
  [240 233 224]
  [214 199 183]
  ...
  [196 169 143]
  [236 222 210]
  [255 255 249]]

 ...

 [[253 255 255]
  [166 168 168]
  [  0   0   1]
  ...
  [  0   0  11]
  [116 120 125]
  [250 255 255]]

 [[255 255 255]
  [197 199 199]
  [ 83  85  86]
  ...
  [126 130 135]
  [188 192 193]
  [251 255 255]]

 [[255 255 255]
  [255 255 255]
  [253 255 255]
  ...
  [251 255 255]
  [253 255 255]
  [253 255 255]]]"
https://image.bugsm.co.kr/album/images/170/204448/20444858.jpg,Á¦ÀÌÄÉÀÌ¿¤,¸ÅÆ®¸¯½º,2022.01.14,½Ì±Û,2022,1,14,"[[[138 165 175]
  [141 168 178]
  [132 160 171]
  ...
  [138 167 176]
  [133 162 171]
  [139 168 177]]

 [[141 168 178]
  [133 162 171]
  [135 163 174]
  ...
  [135 164 173]
  [138 167 176]
  [135 164 173]]

 [[135 164 173]
  [139 168 177]
  [140 168 179]
  ...
  [135 164 173]
  [140 169 178]
  [143 172 181]]

 ...

 [[173 200 234]
  [177 205 240]
  [175 204 243]
  ...
  [163 196 241]
  [164 197 242]
  [159 193 236]]

 [[168 194 218]
  [173 200 226]
  [175 202 236]
  ...
  [165 196 241]
  [162 195 240]
  [162 195 240]]

 [[157 183 200]
  [161 188 209]
  [178 203 235]
  ...
  [168 200 243]
  [160 193 239]
  [160 193 239]]]"
https://image.bugsm.co.kr/album/images/170/204447/20444702.jpg,Âû¸®ºó¿÷½º,¿ì¸® »ç¶ûÀº,2022.01.14,½Ì±Û,2022,1,14,"[[[198 220 245]
  [198 220 245]
  [198 220 245]
  ...
  [220 226 239]
  [222 228 241]
  [223 229 242]]

 [[197 219 244]
  [198 220 245]
  [200 222 247]
  ...
  [224 230 243]
  [223 229 242]
  [225 231 244]]

 [[197 219 244]
  [198 220 245]
  [201 221 246]
  ...
  [226 229 243]
  [224 230 243]
  [224 230 243]]

 ...

 [[ 55  72  99]
  [ 55  72  99]
  [ 55  69  98]
  ...
  [ 50  71  99]
  [ 52  74 102]
  [ 51  73 101]]

 [[ 53  67  96]
  [ 54  68  97]
  [ 55  71 100]
  ...
  [ 52  68  97]
  [ 55  73 102]
  [ 54  75 103]]

 [[ 51  65  94]
  [ 54  68  97]
  [ 53  69  98]
  ...
  [ 50  66  95]
  [ 53  69  98]
  [ 52  70  99]]]"
https://image.bugsm.co.kr/album/images/170/204446/20444647.jpg,³ªÇö°æ,ºÏ±Ø¼º,2022.01.14,½Ì±Û,2022,1,14,"[[[223 227 228]
  [220 224 225]
  [224 226 227]
  ...
  [223 227 228]
  [225 227 228]
  [221 223 224]]

 [[224 228 229]
  [220 224 225]
  [219 221 222]
  ...
  [219 223 224]
  [223 225 226]
  [226 228 229]]

 [[222 226 227]
  [217 221 222]
  [218 220 221]
  ...
  [220 224 225]
  [223 227 228]
  [223 227 228]]

 ...

 [[226 230 231]
  [226 230 231]
  [229 231 232]
  ...
  [225 227 228]
  [221 225 226]
  [222 226 227]]

 [[227 229 230]
  [225 227 228]
  [224 226 227]
  ...
  [222 226 227]
  [222 226 227]
  [222 226 227]]

 [[228 230 231]
  [225 227 228]
  [224 226 227]
  ...
  [223 227 228]
  [224 228 229]
  [224 228 229]]]"
https://image.bugsm.co.kr/album/images/170/204445/20444597.jpg,Gluebe,ÃëÇØ¼­,2022.01.14,½Ì±Û,2022,1,14,"[[[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [182 182 182]
  [184 184 184]
  [183 183 183]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [179 179 179]
  [181 181 181]
  [182 182 182]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [184 182 182]
  [182 183 181]
  [181 182 180]]

 ...

 [[186 186 186]
  [185 185 185]
  [185 185 185]
  ...
  [190 190 190]
  [188 188 188]
  [188 188 188]]

 [[188 188 188]
  [185 185 185]
  [185 185 185]
  ...
  [186 186 186]
  [185 185 185]
  [185 185 185]]

 [[189 189 189]
  [187 187 187]
  [185 185 185]
  ...
  [187 187 187]
  [186 186 186]
  [186 186 186]]]"
https://image.bugsm.co.kr/album/images/170/204444/20444470.jpg,orange flavored cigarettes,noah,2022.01.14,½Ì±Û,2022,1,14,"[[[232 250 251]
  [230 250 251]
  [230 250 251]
  ...
  [230 250 251]
  [230 250 251]
  [230 250 251]]

 [[232 250 251]
  [229 249 250]
  [228 249 250]
  ...
  [230 250 251]
  [230 250 251]
  [230 250 251]]

 [[229 250 248]
  [228 250 248]
  [228 250 248]
  ...
  [230 250 251]
  [230 250 251]
  [230 250 251]]

 ...

 [[228 250 248]
  [228 250 248]
  [228 250 248]
  ...
  [230 250 251]
  [230 250 251]
  [230 250 251]]

 [[228 250 248]
  [228 250 248]
  [228 250 248]
  ...
  [230 250 251]
  [230 250 251]
  [230 250 251]]

 [[228 250 248]
  [228 250 248]
  [228 250 248]
  ...
  [230 250 251]
  [230 250 251]
  [230 250 251]]]"
